respondent_id,h1n1_vaccine,seasonal_vaccine
30210,0.06468812146649648,0.7544476441851345
30211,0.012173112775871967,0.07004820941997486
30212,0.1091785448310657,0.5415768404132085
30213,0.0999722153336905,0.8921435793094341
30214,0.042575397816313934,0.392910945557897
30215,0.1882917798596008,0.3880723667832442
30216,0.4029722886020506,0.5948199777887606
30217,0.8437621620044758,0.8926205623460376
30218,0.047015073093910405,0.09522938381689791
30219,0.0508229266874575,0.5641609479346811
30220,0.08458119952947442,0.9762464530535911
30221,0.08843066058414538,0.19140892024406841
30222,0.06829344236036829,0.05577101122876588
30223,0.7090927715512519,0.7902790860082961
30224,0.11366184052810213,0.42260712940008793
30225,0.011015493087044522,0.020471698380965065
30226,0.21973406098205947,0.9241372127843706
30227,0.11804953421917769,0.8100573287340717
30228,0.09007013734750488,0.3181040422671046
30229,0.1399983313193464,0.6539091558064201
30230,0.14327840308302334,0.3967881473423774
30231,0.043279215869213176,0.4408249726019366
30232,0.057497127924652565,0.6653850985533347
30233,0.15761334825663598,0.3021473571381179
30234,0.1804232539010541,0.500667875235897
30235,0.12176819176042954,0.38660859294838595
30236,0.3392083169030528,0.8475974586579442
30237,0.06668237463485477,0.7701992026146232
30238,0.16708048426400707,0.42445546253968713
30239,0.2289562438907878,0.7385565477994744
30240,0.0910876675667436,0.9000479280991867
30241,0.24803240383499994,0.8798126981177812
30242,0.18719484899007108,0.6022594256013524
30243,0.3655451066109316,0.8570046508080883
30244,0.05470157023425658,0.3018255625645767
30245,0.036149415700866196,0.4967203796774228
30246,0.03289701875581746,0.8953935323730841
30247,0.05335853764305897,0.2969720871307218
30248,0.5070029602998651,0.8869350443633505
30249,0.7277943998352958,0.9547493999772417
30250,0.10314111367084645,0.16104120248138226
30251,0.0967986841947437,0.9009087245322952
30252,0.17486451637790248,0.41754829507684055
30253,0.30170067484465857,0.9120041142556745
30254,0.12570334432917837,0.09812950468645225
30255,0.22748313206428544,0.036648360112142384
30256,0.5806053714858648,0.6576986705638941
30257,0.04707123397661073,0.8855777142780716
30258,0.2933898345483352,0.2058918392481909
30259,0.06643182954154751,0.10516853932161944
30260,0.2480029299596862,0.47050777977653285
30261,0.12847173356432873,0.7866151042735944
30262,0.21432061964018284,0.6136595293132036
30263,0.036715524775569566,0.16548693582608598
30264,0.20754267165240145,0.3698662328724912
30265,0.03420906619043474,0.40445326051815134
30266,0.009514167504344221,0.043024101161155424
30267,0.041059191137430014,0.10271661970666851
30268,0.09561344074993294,0.28615606420676765
30269,0.024353439278742624,0.9001611842077542
30270,0.05146260753676428,0.8152136296887759
30271,0.09596779325101912,0.8827414103393489
30272,0.08314561388401319,0.17190676568192542
30273,0.568909190004562,0.16636846251843393
30274,0.5666902091585864,0.6730308758633008
30275,0.028809045316538218,0.5666524001263696
30276,0.05128174893567422,0.24189920916488028
30277,0.03394584895123271,0.45458310843931854
30278,0.009912186512188502,0.4536330302560336
30279,0.27016604704245195,0.8346597415313742
30280,0.6712444633026938,0.797712781696375
30281,0.06130764675915213,0.048256731516936144
30282,0.07688237210464707,0.11607063393297146
30283,0.12330317351670975,0.23567202577649998
30284,0.06329779416391655,0.311528737980083
30285,0.03870622524459648,0.6234186368026031
30286,0.04320121747388165,0.16930175984830764
30287,0.06661898827032817,0.17800833960368934
30288,0.16985631366805293,0.4647603301062345
30289,0.2050235293457091,0.3273258380992337
30290,0.03904735117372034,0.07343132467422668
30291,0.03137143588586433,0.08777729614119827
30292,0.42764131966268265,0.8024851207262877
30293,0.13980517671756476,0.4173390861473105
30294,0.654971459377013,0.8095053944975059
30295,0.07693238431718594,0.11704817597625711
30296,0.39373978043716495,0.5666772134715178
30297,0.017428202264241386,0.06879655788431588
30298,0.10133624868754726,0.4038135632691462
30299,0.11473002923272231,0.5674842020564225
30300,0.4371957060047509,0.9827764795497542
30301,0.24126404536984608,0.3678713234938973
30302,0.10052083282955596,0.3230802282198848
30303,0.8427990158582189,0.46895256016700204
30304,0.12852452940073048,0.5367850539781197
30305,0.04627496346608977,0.8006127281303681
30306,0.2425975114908144,0.8861402631029225
30307,0.7839058153492636,0.9731147410060167
30308,0.1992511100708794,0.7036162932478401
30309,0.08269893972744434,0.8360424227076138
30310,0.7008196632171655,0.8878896960947034
30311,0.02304337175244157,0.09619375086973186
30312,0.27723156774911306,0.8083927805073545
30313,0.11751416242388564,0.44603720813097786
30314,0.022655010370086957,0.04360620248855053
30315,0.05144122445501913,0.16289869538910806
30316,0.2603478015574722,0.5174320909839055
30317,0.12603384586827143,0.7786138177721796
30318,0.08497464634048743,0.6081343324308864
30319,0.055131379787393395,0.9085353860506289
30320,0.38190640743800097,0.6558284298307262
30321,0.08696482537108648,0.12414681581807216
30322,0.055409406304346466,0.12276568752131363
30323,0.36007817280229026,0.613205133605065
30324,0.0697614928728705,0.238322647937958
30325,0.003466825008987076,0.010456913961286753
30326,0.04759143345251799,0.21560132020097467
30327,0.17445228951422867,0.9274380631277908
30328,0.31202968894269356,0.8401658417204385
30329,0.04662858830022479,0.11381824587826309
30330,0.06958331198979442,0.17359749039011835
30331,0.16491580094066963,0.6284625245152129
30332,0.05575409056494145,0.12815251206397987
30333,0.03846135041658554,0.18171511197761975
30334,0.1406467120951894,0.5678353548698472
30335,0.5350956721647977,0.9157041240782305
30336,0.0419631580995376,0.13228577125675778
30337,0.8500709504384322,0.9628163368382415
30338,0.35115269946813016,0.759872575510168
30339,0.5853590258549545,0.5913947433221444
30340,0.16427857936758433,0.3104016621804585
30341,0.39410815608102995,0.06195279210021675
30342,0.3479483107108471,0.6365365874637114
30343,0.11549357240917095,0.4516562481516154
30344,0.6375524015586985,0.5950761642012942
30345,0.11812896049868316,0.09825997743075328
30346,0.17183824704643555,0.36615734539070083
30347,0.11376248061899794,0.5388188751681183
30348,0.08135764523991039,0.2049859671722371
30349,0.24856552639448978,0.58407410787335
30350,0.46146864302912366,0.5706533170717812
30351,0.10562552733760096,0.27428189320816976
30352,0.09816201499859759,0.3468234610469015
30353,0.501357159808379,0.2766910329963924
30354,0.08447855248000988,0.18590062539577756
30355,0.05826323985142011,0.1271836657875091
30356,0.1176995776761575,0.1534306555498216
30357,0.07214686366521827,0.16898030563474292
30358,0.6991155732492628,0.9622715871786821
30359,0.1090334765840715,0.16081721588575018
30360,0.5726069886390125,0.9599714724248787
30361,0.0911452084461993,0.4228566905471127
30362,0.16756632243374806,0.3962112995618529
30363,0.19526687660019745,0.31279379425207754
30364,0.3787980126961737,0.7175504339514152
30365,0.032237427871127766,0.8698402920607463
30366,0.12334380785810228,0.31789751241844166
30367,0.8262575421112609,0.9350349557902006
30368,0.0750671801454631,0.06042479796845027
30369,0.06791874683688034,0.06195303783985462
30370,0.6909178726785065,0.9188227201423851
30371,0.07516259114365645,0.1216855170812934
30372,0.0641920614640976,0.08808588656608889
30373,0.08989315543500795,0.1310748766357237
30374,0.2435883633584168,0.5539373962599708
30375,0.09817848031706401,0.403697305892867
30376,0.3282419450649225,0.13886397100076356
30377,0.09234998095985021,0.16050495554279956
30378,0.6935586110685138,0.8821339943129005
30379,0.45672432264986895,0.7992621536548998
30380,0.1321745034289602,0.5385366803192455
30381,0.12531806425344508,0.25666213652745395
30382,0.43661108905311313,0.8684447685398604
30383,0.2776691033452225,0.6339621822010981
30384,0.15507992658209294,0.20514604713197124
30385,0.3705334837762728,0.5267601280308497
30386,0.5256984472182,0.5871813474474502
30387,0.5096870567293843,0.949692002451487
30388,0.02149837176470545,0.04790394258803472
30389,0.4124402529623813,0.666314618322244
30390,0.02256644167219378,0.2294837835793338
30391,0.7010541717567429,0.9355188060774748
30392,0.6221144483576152,0.38330751374819855
30393,0.12094805735395987,0.22942733762546477
30394,0.07866062348735137,0.059632987201647794
30395,0.06803214652759958,0.05072838687720715
30396,0.15237810363014426,0.22780721269341558
30397,0.34859966743698034,0.16563917045013796
30398,0.6877017694992412,0.9156864335474971
30399,0.321662238918188,0.333851255589235
30400,0.03937015527120825,0.34258914625993275
30401,0.08235842008173691,0.36022916546732126
30402,0.04583168918844385,0.6410028158402884
30403,0.22048054853871987,0.7885153160625592
30404,0.38186714963943086,0.8264830092384103
30405,0.03694250104169856,0.03584013816936402
30406,0.10342882644550852,0.3632331817600686
30407,0.0779440792888393,0.202876097690224
30408,0.09157959474921351,0.19500726273473212
30409,0.34263693681123836,0.6672064567764053
30410,0.2260517874165136,0.6662680577612672
30411,0.25631023347866877,0.7248915748386549
30412,0.5131202684497341,0.4294829452191949
30413,0.03433258740696936,0.027130372307097375
30414,0.018068888718326667,0.043574366762878826
30415,0.2556581179573223,0.7681185943688045
30416,0.10334657302898283,0.17704774901177847
30417,0.0864873779330711,0.3395820706138288
30418,0.04912876677195132,0.17978777247087413
30419,0.06618959182179208,0.27828722608023293
30420,0.06922427774693343,0.3820457900560791
30421,0.35091678084354394,0.2546756634155833
30422,0.04392968692884077,0.19086981035149475
30423,0.07314136736308471,0.7879356830947496
30424,0.029237209517839743,0.08115248064694809
30425,0.8314322464035048,0.947265931587179
30426,0.7786162033598534,0.9574013716933532
30427,0.7118088460587906,0.8142235798755906
30428,0.1196718999095698,0.8434247807254026
30429,0.17864389533209743,0.786538969477763
30430,0.1881162413855489,0.8163174883638217
30431,0.029226442710357466,0.12627229925157948
30432,0.31986401471385045,0.5284181579441484
30433,0.3159171345462061,0.16919432253879477
30434,0.042935958673893715,0.46068266565576244
30435,0.06964631270871718,0.14583190303582205
30436,0.18213524308880447,0.28015700597917476
30437,0.6856177711366216,0.8666649631439609
30438,0.1599248247936142,0.3879151348983361
30439,0.10879732240834154,0.3914079000393055
30440,0.4712667857849731,0.6167022375212776
30441,0.39545816653322863,0.3406111266795895
30442,0.7089937566483807,0.741720497211724
30443,0.06510366972736918,0.5119318605104447
30444,0.11501240372841927,0.21533721765733876
30445,0.12454293202794067,0.7194514082900587
30446,0.03855130800591705,0.1108745629861393
30447,0.05700251223001434,0.7235100212595751
30448,0.09269703799051877,0.3637195422968518
30449,0.12935288227607872,0.46110231169493104
30450,0.3050856194227511,0.6544651482899738
30451,0.35882572276109925,0.4618612435815789
30452,0.09645583504920884,0.262426635127161
30453,0.08857818499909431,0.21591414150031144
30454,0.13433455259208046,0.4142889100867361
30455,0.5265148658160204,0.3505614840176434
30456,0.30138344493766267,0.3767685435289379
30457,0.04060670973084072,0.04501619069520521
30458,0.14225617462662674,0.504557513798623
30459,0.04286640289743095,0.08653034654670311
30460,0.34981065422250046,0.6326510410975845
30461,0.23873151991856423,0.7840603687507111
30462,0.0323593471951915,0.15612101895307273
30463,0.060493147030611955,0.27145047466133876
30464,0.29652713599090047,0.6813069318160037
30465,0.15692036117747699,0.6919925140038484
30466,0.06740746432208192,0.20984918950427714
30467,0.07539595595501482,0.06114101659728861
30468,0.04506386133177826,0.1360055224502151
30469,0.10493790979280944,0.19880468989737665
30470,0.03973459354559563,0.060609424895422426
30471,0.4657267262383969,0.8073410600249085
30472,0.03407741501240419,0.06759551042011662
30473,0.08298119685498206,0.1463148643115422
30474,0.29300640042388576,0.5939625121461293
30475,0.07528407490386932,0.13934997945752203
30476,0.10616960554559708,0.41241538594016414
30477,0.07848907739602354,0.3930456895952559
30478,0.2887641078406288,0.7049156828681169
30479,0.9157201756479353,0.9651193010607347
30480,0.0948828941026386,0.4703031507710326
30481,0.11865028763526583,0.6264748415557814
30482,0.12953511178104044,0.5294343319736982
30483,0.04266934181444645,0.2661270246360616
30484,0.009269204145432572,0.4382618929318111
30485,0.08410500143674203,0.869828187411922
30486,0.024661295834598487,0.6987046278209345
30487,0.42319739551971963,0.7845979460414978
30488,0.2544486462458064,0.5490755262614034
30489,0.5119108410679879,0.3232663752908908
30490,0.37968510734458666,0.7374570792078864
30491,0.3567187313262069,0.6622008411239781
30492,0.08608877837045684,0.3117485535778525
30493,0.19328071932736338,0.5703072327356304
30494,0.08002414428173302,0.11384873580116718
30495,0.19403744842373263,0.44791060211871614
30496,0.10332982104012828,0.3256408420601008
30497,0.14639358480600298,0.7426867045884621
30498,0.14193862793401718,0.2608078297536134
30499,0.5112915890375526,0.9377668365486037
30500,0.03251312219708547,0.023260939919128705
30501,0.23704148443026465,0.7899518641338797
30502,0.2458367457173307,0.6641527098271591
30503,0.19903253240108346,0.44251115516390355
30504,0.5264248798486304,0.758730740876733
30505,0.4443547051256908,0.5093177084307182
30506,0.20628010244020697,0.8537173147935192
30507,0.44237021419641387,0.30174428797342
30508,0.6302252797426843,0.8619320937250545
30509,0.39942003110208946,0.7821490403970327
30510,0.008257468369819774,0.15861144274451883
30511,0.4737705309169853,0.15799924199732907
30512,0.01725009728994303,0.08235839149252767
30513,0.04210643347210081,0.18021994117205034
30514,0.6785825674688167,0.5247536440257747
30515,0.3736636196999997,0.4682324953422338
30516,0.014907808618008663,0.3467683323853392
30517,0.09454945537823531,0.283497676107737
30518,0.13762574625273308,0.32758270995591826
30519,0.2936000272220852,0.7300791512952921
30520,0.07612730976437372,0.2381911165858115
30521,0.02358506694327433,0.026601452836278745
30522,0.7974370569490344,0.8796397213287476
30523,0.5991136082186532,0.9120212689161985
30524,0.029229541032405642,0.27371097428611024
30525,0.8002189960474831,0.9255090919924617
30526,0.16115724299786163,0.36954500072705926
30527,0.5413505438038672,0.20065772766842754
30528,0.10264487281558023,0.8051261709280131
30529,0.37416774521932034,0.6536734445857991
30530,0.0866422529864445,0.5775632867940498
30531,0.2644788924585428,0.6350523580215021
30532,0.048047244500101755,0.13157801732084462
30533,0.06988806064748646,0.11878149030102589
30534,0.410122395597684,0.9480257036507009
30535,0.050251789718568536,0.061911382364092264
30536,0.760774932384849,0.9265643862072481
30537,0.051642268214386354,0.5677928577848222
30538,0.029109836588093334,0.1391269495355882
30539,0.18513891200680455,0.7866717021888888
30540,0.12177760694382439,0.6067156771266748
30541,0.6966564920343983,0.7209138799999394
30542,0.5834911075792084,0.3108521162857369
30543,0.6932719501444692,0.8931623777234001
30544,0.07035480111580587,0.15335383789948778
30545,0.0994446465238788,0.21986799801536258
30546,0.2583881269102037,0.9704484821669049
30547,0.09350382771776149,0.7788461646896646
30548,0.08584214103161196,0.8979337317663809
30549,0.12874967655913616,0.5896605406355794
30550,0.07399501196244361,0.16963517297811848
30551,0.0249336986958,0.7365058873324261
30552,0.20912174925710972,0.9467736159563176
30553,0.09745283024916035,0.40977046552823704
30554,0.05868980304033528,0.3326430722630287
30555,0.006787889593473887,0.011154854148955756
30556,0.09637898286080278,0.29925137456383233
30557,0.16050694254287787,0.6961796920973871
30558,0.08772019121906424,0.9278967194881144
30559,0.3685842035055845,0.7046987671098506
30560,0.03475170519488811,0.06005713063063167
30561,0.18263818933550025,0.46178776284010153
30562,0.12448645535454536,0.2550008843627566
30563,0.2569897977651614,0.9292729284117253
30564,0.09981092100444479,0.7659490408102154
30565,0.009649975899123723,0.02848820452334559
30566,0.2712485130866387,0.1899725104579503
30567,0.3959421617907979,0.8135643040090947
30568,0.5627561420916227,0.7968567354325674
30569,0.1265419631994706,0.26081238292509723
30570,0.11066084200147612,0.5255849416070925
30571,0.11921228882208579,0.9563384143740365
30572,0.08991038646643532,0.3777863054762716
30573,0.0799482162324685,0.4009467541876606
30574,0.017468544121940797,0.08028690898693336
30575,0.09899123601154615,0.24784055933824092
30576,0.09301954070805422,0.12258900169917691
30577,0.1669121881422228,0.3030595780911984
30578,0.1742919076737378,0.3184001706815098
30579,0.22683355252814957,0.3015433403767051
30580,0.08825846099839924,0.2111499987454531
30581,0.060856531697399706,0.7558286790831859
30582,0.10269112231445594,0.22343456199815498
30583,0.10750255036397195,0.3519963532004478
30584,0.06767612265818729,0.1737662309948496
30585,0.16565816543760534,0.9558932709606255
30586,0.5595309331885014,0.2083945381012229
30587,0.4380681760861457,0.8246566849126069
30588,0.14463106690892533,0.4982806212444637
30589,0.17407803541358993,0.1851105917109444
30590,0.11671277921204241,0.3308947278217656
30591,0.09737650187898911,0.461790436225391
30592,0.5934993248061134,0.9121673892641103
30593,0.03175439474808665,0.03947432304669255
30594,0.09271614039820456,0.25974461361166123
30595,0.1488652535016762,0.08157004914369038
30596,0.061526045588232645,0.7760178982432522
30597,0.029699990659603163,0.07814169652277099
30598,0.027181295632331154,0.31740356174147183
30599,0.1044164817032239,0.027248585004985594
30600,0.4055720268978496,0.4356470046403248
30601,0.12717016544073081,0.8260276152354992
30602,0.07946476805673577,0.7444169406327017
30603,0.0973241155769391,0.2715811350458202
30604,0.12770164199020706,0.2337006521230141
30605,0.08368853076348091,0.2862610924559339
30606,0.09653981817558828,0.26958413503553275
30607,0.09932653770408777,0.4559242126510875
30608,0.05200361573062076,0.05574354374805925
30609,0.5496344928779702,0.9055764073755029
30610,0.1323480927301706,0.24700334080214964
30611,0.016789259251380556,0.04941791484840435
30612,0.06192240414327,0.12894088722553856
30613,0.46231578517447913,0.733471941438289
30614,0.2690134638508413,0.7797972427202368
30615,0.07195024474913439,0.17962389172237672
30616,0.0704527966414165,0.14578165374734342
30617,0.2204263366606745,0.33101315115070445
30618,0.338224667483084,0.7962476651145672
30619,0.04959484902900587,0.08795123655502339
30620,0.14488509031668723,0.775453396523698
30621,0.14745980757877133,0.5406156542269119
30622,0.05673795067889699,0.2160847517063147
30623,0.06232820849341632,0.8149893170129774
30624,0.04957401539288443,0.7732827474173225
30625,0.05797401270624401,0.6466991323658712
30626,0.1006829556313204,0.8485952421799617
30627,0.2871898316565445,0.4401908226830573
30628,0.11820028131616059,0.7483584824341682
30629,0.007954349939078701,0.4383756736324886
30630,0.11187111444895273,0.3013000033279372
30631,0.044859178598113746,0.49697082686430016
30632,0.0637502236368345,0.15673082400472677
30633,0.4084608073900473,0.9214358191973486
30634,0.030786484501011787,0.020870022870340062
30635,0.03779618476165172,0.11959753343261059
30636,0.5361112390623051,0.32522884976169203
30637,0.10067522282271353,0.24177500594251458
30638,0.25338471084027603,0.7161171780945903
30639,0.25434900659676996,0.3915213880923852
30640,0.14706183358304883,0.312800998054432
30641,0.10046759072922097,0.4204446734532506
30642,0.059230551067516325,0.20467356567439196
30643,0.817887574703296,0.9449247524715689
30644,0.025346875323709057,0.07648370812647878
30645,0.18439541690626368,0.4222160678809446
30646,0.18496792030508702,0.4870644803171057
30647,0.8722933427994667,0.9609444855917121
30648,0.06554215633795217,0.7951214553258844
30649,0.1412287762757975,0.47139576811958245
30650,0.006156656939994005,0.01202878250286578
30651,0.12963521163068775,0.8286917180840995
30652,0.10548609263373177,0.5008732392445552
30653,0.47618831532115824,0.5402268650736674
30654,0.10448138724351795,0.49747515165525025
30655,0.040443708655181584,0.18713606324500748
30656,0.036670432649426286,0.08411518948672313
30657,0.06850047838782271,0.12739675427301436
30658,0.036134640802465846,0.18342001923064385
30659,0.28051967538868877,0.6901460721336993
30660,0.08613501336125136,0.2441525130071933
30661,0.19878107639445733,0.8437231929291638
30662,0.12552412404759652,0.08181907721070374
30663,0.1125106821728116,0.43263244192534134
30664,0.057139703586691605,0.11646209296729329
30665,0.1157011516994051,0.40775170291590407
30666,0.05208268818721971,0.17758588296070318
30667,0.09303231754854742,0.873235171665011
30668,0.07359022314067186,0.22950815695290497
30669,0.12353300614936222,0.14928303190119208
30670,0.056783542546395775,0.7165321725058398
30671,0.046943012903613156,0.25084655729769734
30672,0.17636512034530205,0.44341527148072873
30673,0.231358772031698,0.44690772941024154
30674,0.045491891464378556,0.3267730250187848
30675,0.1200080438646617,0.3752233496450822
30676,0.010619384167798318,0.23594045102744118
30677,0.2934876758735298,0.2906984308392922
30678,0.5839805529271167,0.8828804667144938
30679,0.051967602301290286,0.72094424457149
30680,0.7584235431960855,0.722134327106554
30681,0.3665533989069775,0.5855335189466961
30682,0.2078337370856546,0.3844318255147028
30683,0.4604885935011619,0.6031604606226207
30684,0.028043713307958438,0.12888700078043808
30685,0.11186150267094912,0.5662921677730463
30686,0.6251495820652794,0.5114079100198822
30687,0.20588641462649218,0.15895459925850353
30688,0.14078418595338096,0.6344277061400273
30689,0.25622370536096895,0.5547567436643241
30690,0.03935501196834586,0.8078939162405027
30691,0.08206479061119594,0.3302986981985857
30692,0.3679217073368988,0.6035244251533052
30693,0.016597528453168007,0.06352861200128573
30694,0.1520767572368452,0.5460597500668325
30695,0.6380104889460738,0.8666859789605564
30696,0.3066925175059939,0.22396445825975356
30697,0.05325219538723035,0.12402645878649557
30698,0.023016512423477485,0.1005734761032251
30699,0.09440478046633895,0.3042073359490252
30700,0.34695661193011046,0.796090691739281
30701,0.3998864468085325,0.5643598373007691
30702,0.1389020005984418,0.9265996244432485
30703,0.14426679573141946,0.9740569013584965
30704,0.15552238085408623,0.04759907251698441
30705,0.06818311296817925,0.24644626824397953
30706,0.10024338738656444,0.43065480035312775
30707,0.22260569196575136,0.49446281916252566
30708,0.08887082704107097,0.06327819872521005
30709,0.44651692424424516,0.836115424048154
30710,0.8066289022853065,0.9581295667594731
30711,0.09921365418639404,0.25864396836542775
30712,0.05483434945581196,0.2843147666186915
30713,0.7440684300261088,0.9561093705467698
30714,0.8182052571929632,0.7375829652799512
30715,0.11758062515318629,0.4769533814696916
30716,0.09319321543941231,0.9680444233759672
30717,0.09475816632060771,0.4824019605470383
30718,0.06847348438204137,0.5489157661397188
30719,0.04518725790914475,0.07187901606362965
30720,0.13631325098739255,0.1416286486009488
30721,0.046609552267581844,0.09237656258560954
30722,0.01996881061463952,0.056690602189317
30723,0.281880974866468,0.92129198533653
30724,0.07138158485613381,0.9084503670645763
30725,0.0573794667663372,0.878680075333494
30726,0.08337898488403767,0.27164587403858553
30727,0.4855060712230843,0.9559637274165081
30728,0.797968966867468,0.94990778713837
30729,0.01752057562951249,0.024547946386957155
30730,0.09771749508856317,0.7392274574468094
30731,0.9569139968380643,0.9849239081849278
30732,0.28467567199396165,0.48691784240321767
30733,0.5390626765778108,0.8952175728186558
30734,0.19914451530509475,0.5932829915832124
30735,0.14127951328428465,0.8888091219115472
30736,0.5620628595741135,0.8818545990381504
30737,0.05271404748075578,0.03894277865036561
30738,0.349000799497809,0.07011770605537794
30739,0.11766516089197031,0.371066799141174
30740,0.09831911804897932,0.30877648380184664
30741,0.178255773272696,0.4381531977031364
30742,0.0671773575280205,0.03886913360312264
30743,0.033582464326165413,0.2905121191164463
30744,0.08536442746743328,0.18507995956989287
30745,0.12929561333288322,0.9556843948762118
30746,0.3023336001591928,0.463136475986663
30747,0.16553758333560445,0.2136457028919154
30748,0.1431891620382107,0.6067065388698466
30749,0.04666459800270157,0.14147567326969357
30750,0.059424945889998984,0.2488342013220918
30751,0.06321444653789228,0.22761837161807405
30752,0.35988577028496865,0.43563759954044334
30753,0.16372058637041317,0.923716983657661
30754,0.40349984050651416,0.8602999322283632
30755,0.26632207324373797,0.22496481651623007
30756,0.06793466451016683,0.5948662571360711
30757,0.05988410226534765,0.8873195907597664
30758,0.02962981834055024,0.2273107687748379
30759,0.01211470210043396,0.8356891238581292
30760,0.15821475090852327,0.5051545774136051
30761,0.902881535964469,0.966802413760161
30762,0.454339954964975,0.7667752745074338
30763,0.20984911575769136,0.368230864208607
30764,0.05533488281472623,0.2605568378881343
30765,0.745479072715867,0.866064589916631
30766,0.18741421117284227,0.7980172364827595
30767,0.11547128513197735,0.4528704332865802
30768,0.031685249717323546,0.10681721658169849
30769,0.32408451000569244,0.5128958284215641
30770,0.10315754083168059,0.04321428072771678
30771,0.28946352984766044,0.8427138375057116
30772,0.11043965148215536,0.9719539677645886
30773,0.05484266863928509,0.13082397685489283
30774,0.22453754400811432,0.45871740905045616
30775,0.06252638721875925,0.2570795883710533
30776,0.028256790093677656,0.1109888377371684
30777,0.12390720042544083,0.5656316703300148
30778,0.48842627608421063,0.8036285073997538
30779,0.30999556468586054,0.7474932306074301
30780,0.07242602216387277,0.10697236388617748
30781,0.010073180197168354,0.011902253561725232
30782,0.10541679550190072,0.41084377639369857
30783,0.02627112413852893,0.1028071772766068
30784,0.34250181120054085,0.5989332995922262
30785,0.5347337095550869,0.8908773838516691
30786,0.08974998258628372,0.20970203476087518
30787,0.4167864098655987,0.7795459322019108
30788,0.16986465461472428,0.06132385801467089
30789,0.23649388631453658,0.3417033886537503
30790,0.17183604134014607,0.22753526184170733
30791,0.05840679061941647,0.4930735397822036
30792,0.40657161025865296,0.7519632773115195
30793,0.10239085997965552,0.36462561988168984
30794,0.02022748870811825,0.03347134396915793
30795,0.17220683109817078,0.25293413296366335
30796,0.4929763368331023,0.8585374262621247
30797,0.03303620245665781,0.14707407065231184
30798,0.07044622605241314,0.11717233159356698
30799,0.10055989259384837,0.14759419952840538
30800,0.6024597404619672,0.7677163645287116
30801,0.013150101032512913,0.022543265188014625
30802,0.040714642636916064,0.3592760622134761
30803,0.1253397905991288,0.699294170238387
30804,0.29258552211087285,0.9572808898187225
30805,0.08695541109661492,0.5561099057425988
30806,0.11027348054974004,0.3766254037418984
30807,0.19018937209504927,0.35482280331909344
30808,0.023732842860181555,0.07413474089126233
30809,0.11152931682784858,0.6352533606426329
30810,0.7183853635807786,0.1934549053103988
30811,0.707050648588687,0.9217826599398198
30812,0.05844852694602117,0.07951016472680668
30813,0.0391460689604844,0.3567518885058505
30814,0.6326231611983272,0.8271641064376954
30815,0.16068415379607653,0.9412892427180642
30816,0.19560603253106887,0.49346827652890163
30817,0.19895117415352512,0.8456443929246733
30818,0.11072851710137904,0.9425342229181949
30819,0.034051567850001775,0.724909152130685
30820,0.11525800099545015,0.08339244187100558
30821,0.11029230524552257,0.5969865045951597
30822,0.06109974106873154,0.7396117548424105
30823,0.05892140064417681,0.13894249811196252
30824,0.7631259755199394,0.8227084128459169
30825,0.12380495141253475,0.25620004207545305
30826,0.2779551850520844,0.7077213420729553
30827,0.41939841598174643,0.0439982064863663
30828,0.004938751057817444,0.012880270275325952
30829,0.13205327844511067,0.11623202981137662
30830,0.4257506248707238,0.6357722385759252
30831,0.197706038275139,0.46797411227115776
30832,0.07095922345508199,0.11066787760675566
30833,0.08846670912766726,0.11146406915475184
30834,0.3869810051438377,0.4056358168180084
30835,0.3989672558054355,0.7855554252127576
30836,0.009314420262511088,0.014922364137495559
30837,0.16762322574236413,0.639143342578045
30838,0.09154128098442413,0.8103744602843079
30839,0.12588590170858963,0.34470460212827625
30840,0.07983709468605579,0.6355973632038386
30841,0.055273845334779276,0.09566374294661027
30842,0.034482177350433005,0.6699378958018462
30843,0.04790853950625755,0.29676644499927723
30844,0.2958307393878088,0.35649073777950957
30845,0.16043872066858988,0.23160687194467847
30846,0.015005712129665335,0.12510683939540052
30847,0.04275405184769963,0.08786980497753047
30848,0.026110058217050185,0.25247978115751085
30849,0.03813682436036853,0.058523655501320264
30850,0.03178079090822881,0.45626108231835366
30851,0.18989789031246243,0.4271339483447581
30852,0.022407700234718577,0.07778653013645118
30853,0.03540702615391147,0.1877113763102979
30854,0.23105398085338247,0.5809798582519762
30855,0.12726053230874557,0.5550629473519436
30856,0.006770667410591744,0.08809727613609589
30857,0.031099077632734305,0.3795069689601979
30858,0.5094320814244925,0.5172338415927606
30859,0.047067930975960466,0.2808564187904833
30860,0.13270188953864748,0.648246798869919
30861,0.5772322854020351,0.2416952726811577
30862,0.46600703438425434,0.8012845231409742
30863,0.043229101100152906,0.38014330722903583
30864,0.027359570143821076,0.02178049984337986
30865,0.033482716128384236,0.17624750238926667
30866,0.02326743003672552,0.02307676995649229
30867,0.6862718311419129,0.7738044710149713
30868,0.21749157206459688,0.5135235970240126
30869,0.19010289821286913,0.546571045798495
30870,0.13259133068550252,0.6140017002779069
30871,0.17032783909086194,0.37356799127050194
30872,0.05346928006187505,0.14277500692114392
30873,0.7854476798362466,0.8606802650404909
30874,0.2059952180026746,0.24269203684563143
30875,0.014505334053147979,0.09014005464151414
30876,0.10724543888022377,0.4246994330194945
30877,0.23086616907732144,0.7043595138056225
